,AFG,AGO,ALB,ARE,ARG,ARM,ATG,AUS,AUT,AZE,BDI,BEL,BEN,BFA,BGD,BGR,BHS,BIH,BLR,BLZ,BOL,BRA,BRB,BTN,BWA,CAF,CAN,CHE,CHL,CHN,CIV,CMR,COD,COG,COL,COM,CPV,CRI,CUB,CYP,CZE,DEU,DJI,DMA,DNK,DOM,DZA,ECU,EGY,ESP,ETH,FIN,FJI,FRA,FSM,GAB,GBR,GEO,GHA,GIN,GMB,GNB,GRC,GRD,GTM,GUY,HND,HRV,HTI,HUN,IDN,IND,IRL,IRN,IRQ,ISL,ISR,ITA,JAM,JOR,JPN,KAZ,KEN,KGZ,KHM,KOR,KWT,LAO,LBN,LBR,LBY,LCA,LKA,LSO,LTU,LUX,LVA,MAR,MDA,MDG,MDV,MEX,MHL,MKD,MLI,MMR,MNE,MNG,MOZ,MRT,MUS,MWI,MYS,NAM,NER,NGA,NIC,NLD,NOR,NPL,NZL,OMN,PAK,PAN,PER,PHL,PLW,PNG,POL,PRK,PRT,PRY,PSE,ROU,RUS,RWA,SAU,SDN,SEN,SLB,SLE,SLV,SOM,SRB,SSD,STP,SUR,SVK,SVN,SWE,SWZ,SYC,SYR,TCD,TGO,THA,TJK,TLS,TON,TTO,TUN,TUR,TUV,TZA,UGA,UKR,URY,USA,UZB,VCT,VEN,VNM,VUT,WSM,YEM,ZAF,ZMB,ZWE,AB9,HKG,MAC,REU,TWN,XKX
2024-06,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,40.0,9.0,176.0,0.0,0.0,79424.0,54806.0,370.0,0.0,0.0,0.0,8.0,0.0,4495.0,400.0,0.0,0.0,6058.0,2375.0,688.0,3758.0,319614.0,844.0,47091.0,833577.0,0.0,4120.0,2.0,0.0,272.0,0.0,318.0,2.0,4833.0,0.0,0.0,0.0,0.0,0.0,1101.0,0.0,2.0,721.0,0.0,0.0,190.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1043.0,14049.0,0.0,12634.0,0.0,2713.0,0.0,1827.0,8.0,9133.0,572625.0,0.0,7028.0,1168.0,0.0,6.0,856.0,0.0,0.0,14.0,0.0,400000.0,2260.0,0.0,41.0,0.0,0.0,4265.0,22059.0,0.0,0.0,13387.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8663.0,0.0,0.0,1879.0,116208.0,0.0,872.0,440.0,0.0,0.0,0.0,224.0,0.0,17732.0,32083.0,11.0,0.0,28.0,197.0,1220.0,0.0,0.0,2.0,1078.0,30312.0,0.0,767.0,0.0,0.0,50.0,0.0,1400399.0,5.0,100.0,0.0,0.0,485.0,0.0,0.0,0.0,4256.0,16248.0,0.0,7381.0,0.0,0.0,0.0,2.0,0.0,12.0,0.0,1790.0,10563.0,0.0,0.0,0.0,524.0,0.0,0.0,0.0,1289.0,0.0,0.0,1471.0,7889.0,52.0,21098.0,0.0,0.0,0.0,288.0,0.0,0.0,11405.0,6560.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07,4953.0,0.0,2.0,0.0,23.0,0.0,0.0,0.0,44.0,0.0,0.0,16.0,3679.0,45357.0,0.0,309.0,0.0,0.0,0.0,0.0,3557.0,7355.0,0.0,0.0,0.0,20769.0,31210.0,209.0,2.0,522689.0,2011.0,486.0,353647.0,0.0,4021.0,0.0,0.0,113.0,0.0,57.0,16.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,2558.0,28798.0,0.0,0.0,76.0,0.0,0.0,0.0,0.0,0.0,965.0,0.0,14.0,7035.0,3060.0,0.0,0.0,0.0,7.0,3820.0,0.0,11799.0,1325847.0,0.0,0.0,0.0,0.0,0.0,35.0,1800.0,0.0,1169.0,0.0,0.0,864.0,678.0,3946.0,0.0,1347.0,2573.0,51000.0,224.0,0.0,680.0,0.0,4.0,0.0,0.0,0.0,6.0,0.0,0.0,10795.0,0.0,2.0,20402.0,109450.0,0.0,0.0,64.0,0.0,0.0,0.0,394.0,0.0,38343.0,2857.0,4.0,0.0,0.0,308.0,5.0,0.0,816.0,0.0,527.0,394199.0,0.0,2139.0,0.0,5000.0,2.0,0.0,369624.0,0.0,659.0,0.0,0.0,1950649.0,0.0,0.0,0.0,129.0,71594.0,0.0,48981.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,80.0,3269.0,0.0,30.0,279.0,42.0,0.0,129.0,0.0,824.0,0.0,0.0,768.0,9009.0,0.0,125816.0,0.0,1752.0,1732.0,4674.0,0.0,0.0,29638.0,24053.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08,2219.0,0.0,7.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,323.0,2.0,0.0,102435.0,285063.0,0.0,0.0,0.0,0.0,0.0,436.0,9121.0,0.0,158.0,0.0,19982.0,4300.0,70.0,455.0,110355.0,0.0,1839.0,344841.0,0.0,226.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,374.0,0.0,0.0,793.0,140679.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36253.0,0.0,0.0,0.0,0.0,0.0,2131.0,0.0,1327.0,128316.0,0.0,0.0,10599.0,3.0,0.0,145.0,0.0,0.0,1957.0,0.0,56.0,19.0,2222.0,6.0,0.0,0.0,15291.0,0.0,15916.0,0.0,127.0,0.0,0.0,0.0,0.0,0.0,0.0,441.0,88.0,1343.0,0.0,0.0,18584.0,84659.0,0.0,0.0,1423.0,0.0,0.0,0.0,1823.0,0.0,459939.0,94676.0,0.0,0.0,0.0,260.0,0.0,0.0,19713.0,0.0,741.0,2647.0,0.0,26.0,0.0,0.0,245.0,141.0,76858.0,7.0,145507.0,0.0,146.0,164929.0,0.0,0.0,0.0,12.0,10890.0,0.0,800598.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,22925.0,12018.0,0.0,25.0,126.0,0.0,0.0,0.0,0.0,3971.0,0.0,0.0,26834.0,95844.0,0.0,7613.0,0.0,0.0,45.0,1178.0,0.0,0.0,1128.0,224.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09,820.0,1083.0,0.0,0.0,310.0,0.0,0.0,3.0,3964.0,0.0,1604.0,0.0,0.0,4447.0,852.0,0.0,0.0,0.0,443.0,0.0,102.0,21699.0,0.0,0.0,1043.0,6175.0,103.0,0.0,0.0,1566178.0,0.0,8614.0,382619.0,0.0,1913.0,0.0,0.0,143.0,1059.0,0.0,10388.0,0.0,0.0,0.0,0.0,0.0,4969.0,808.0,0.0,80.0,6786.0,0.0,0.0,137.0,0.0,0.0,4.0,0.0,0.0,5540.0,0.0,0.0,963.0,0.0,5.0,0.0,104.0,0.0,3784.0,0.0,10009.0,321557.0,0.0,0.0,0.0,0.0,0.0,2582.0,0.0,0.0,516.0,0.0,4479.0,0.0,245.0,1032.0,0.0,2082.0,1021495.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,256.0,160.0,180.0,0.0,8215.0,21.0,0.0,324302.0,137684.0,0.0,0.0,596.0,0.0,0.0,0.0,11580.0,0.0,565541.0,352443.0,241.0,0.0,24.0,49.0,0.0,0.0,1170.0,17.0,4174.0,79633.0,0.0,2177.0,45953.0,0.0,221.0,3.0,7145.0,6424.0,24287.0,0.0,0.0,24440.0,564.0,0.0,0.0,39.0,8055.0,0.0,51747.0,0.0,0.0,116.0,11.0,0.0,0.0,0.0,0.0,981774.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,4964.0,48418.0,45.0,1055949.0,0.0,0.0,0.0,132400.0,0.0,0.0,2100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10,804.0,159.0,0.0,0.0,98.0,0.0,0.0,0.0,0.0,67.0,3533.0,2.0,0.0,45936.0,0.0,0.0,30.0,332.0,0.0,0.0,72.0,10758.0,0.0,0.0,0.0,14665.0,22.0,0.0,0.0,779.0,0.0,22586.0,433031.0,0.0,3126.0,0.0,0.0,163.0,134000.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,44.0,13698.0,0.0,9.0,1695.0,0.0,0.0,0.0,0.0,0.0,5000.0,0.0,0.0,384.0,0.0,90.0,0.0,250.0,0.0,25730.0,0.0,2099.0,609828.0,0.0,0.0,0.0,0.0,0.0,5158.0,0.0,0.0,0.0,18.0,0.0,0.0,5729.0,0.0,0.0,0.0,634709.0,0.0,0.0,0.0,12300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22080.0,0.0,0.0,0.0,28366.0,0.0,22.0,2272.0,13625.0,0.0,0.0,4652.0,0.0,3435568.0,95030.0,229.0,0.0,0.0,53504.0,85.0,0.0,9.0,16.0,3603.0,5194.0,0.0,1810.0,0.0,0.0,11.0,0.0,64231.0,0.0,99.0,0.0,0.0,285575.0,59667.0,0.0,0.0,0.0,0.0,0.0,138838.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11023.0,20978.0,0.0,80.0,0.0,0.0,2.0,0.0,0.0,288.0,0.0,0.0,19678.0,33018.0,0.0,67489.0,0.0,0.0,0.0,25274.0,0.0,0.0,132.0,3019.0,70.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11,0.0,3811.0,0.0,0.0,266.0,0.0,0.0,117.0,0.0,0.0,1771.0,0.0,0.0,22717.0,0.0,0.0,0.0,12.0,0.0,162.0,32.0,6092.0,0.0,0.0,0.0,1408.0,0.0,91.0,39.0,283285.0,0.0,15507.0,492339.0,0.0,1635.0,0.0,0.0,3098.0,333659.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8703.0,7160.0,0.0,0.0,0.0,0.0,2.0,1000.0,0.0,0.0,0.0,4789.0,0.0,477.0,0.0,17.0,0.0,16090.0,0.0,40968.0,0.0,4993.0,602.0,2.0,0.0,0.0,130.0,370.0,11.0,0.0,0.0,123.0,35.0,15488.0,0.0,0.0,71.0,0.0,0.0,85351.0,0.0,0.0,0.0,1380.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5450.0,0.0,0.0,231.0,56000.0,0.0,0.0,28364.0,0.0,0.0,1451.0,16113.0,34.0,9501.0,896708.0,2007.0,0.0,100.0,150.0,0.0,0.0,2822.0,733.0,4094.0,16669.0,0.0,400.0,0.0,0.0,4.0,0.0,358.0,0.0,22.0,0.0,0.0,424872.0,0.0,0.0,0.0,700.0,0.0,0.0,63254.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62500.0,33923.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,0.0,10.0,392.0,14076.0,0.0,18655.0,0.0,0.0,63.0,2649.0,0.0,0.0,0.0,638.0,0.0,161.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-12,1000.0,2085.0,0.0,0.0,94.0,0.0,0.0,37.0,0.0,25.0,7321.0,0.0,0.0,20882.0,81.0,0.0,0.0,0.0,0.0,0.0,1291.0,8922.0,0.0,0.0,0.0,39.0,0.0,4.0,467.0,140.0,0.0,1420.0,1286940.0,0.0,327.0,167.0,0.0,2187.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,315.0,14033.0,0.0,182.0,0.0,0.0,8.0,82.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,121.0,0.0,15332.0,0.0,21493.0,67208.0,0.0,0.0,3720.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2066.0,0.0,41177.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3739.0,0.0,0.0,12658.0,62200.0,0.0,0.0,725584.0,0.0,174.0,3176.0,8444.0,10.0,4546.0,348426.0,28.0,0.0,0.0,4.0,38.0,0.0,0.0,0.0,1573.0,28284.0,0.0,0.0,0.0,0.0,0.0,0.0,270.0,0.0,29.0,15015.0,0.0,138890.0,0.0,0.0,0.0,295.0,39280.0,0.0,101497.0,0.0,0.0,0.0,0.0,0.0,280.0,0.0,2278000.0,57332.0,0.0,40768.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184.0,5031.0,3021.0,8.0,15524.0,0.0,0.0,0.0,61.0,4035.0,0.0,0.0,620.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-01,0.0,0.0,0.0,0.0,721.0,0.0,0.0,224.0,0.0,0.0,292.0,0.0,0.0,33137.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,21331.0,0.0,0.0,719.0,51465.0,0.0,5684.0,513820.0,0.0,49372.0,0.0,0.0,206.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.0,88226.0,0.0,0.0,1902.0,0.0,0.0,682.0,0.0,266.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2907.0,0.0,14197.0,257.0,8.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,2574.0,0.0,0.0,0.0,0.0,0.0,0.0,6081.0,190.0,1402.0,0.0,0.0,5320.0,42700.0,0.0,0.0,168554.0,0.0,0.0,0.0,8765.0,1000.0,10456.0,3444.0,0.0,0.0,0.0,4.0,106.0,0.0,7.0,0.0,3023.0,27105.0,0.0,2175.0,20.0,0.0,3.0,0.0,10303.0,0.0,106.0,0.0,0.0,153195.0,0.0,0.0,0.0,0.0,30567.0,0.0,82494.0,0.0,0.0,0.0,0.0,0.0,192.0,0.0,25000.0,1900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.0,3100.0,0.0,260023.0,0.0,0.0,0.0,17.0,0.0,0.0,588.0,803.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02,1930.0,1803.0,0.0,,2593.0,,,5520.0,0.0,22.0,970.0,,300.0,27516.0,0.0,0.0,,0.0,,,,0.0,,,3041.0,1338.0,0.0,0.0,107.0,360.0,,2356.0,318273.0,,2350.0,,,,,0.0,,,,,,,0.0,,,0.0,3485.0,,1500.0,0.0,,,69.0,,477.0,,,0.0,5000.0,,0.0,,,,2167.0,,201471.0,438.0,,0.0,,,0.0,8.0,,,519.0,,0.0,0.0,14.0,1.0,,,,,,,154.0,,,,,,,7463.0,0.0,26.0,,,4569.0,28006.0,,0.0,9471.0,,279.0,0.0,831.0,0.0,12852.0,951.0,0.0,0.0,0.0,17.0,52.0,,42.0,,0.0,7577.0,,0.0,,,0.0,,40000.0,0.0,0.0,0.0,,0.0,,,,,4520.0,,34934.0,,,,,,,,0.0,837.0,,,0.0,,0.0,,,0.0,,0.0,45.0,234.0,0.0,20091.0,,,0.0,3.0,,,122.0,1477.0,,,0.0,0.0,0.0,500.0,0.0,0.0
2025-03,7465.0,0.0,0.0,,2034.0,,,1155.0,0.0,0.0,1236.0,,800.0,9537.0,0.0,0.0,,20.0,,,,50572.0,,,0.0,9907.0,97.0,10.0,0.0,1000.0,,1180.0,76555.0,,0.0,,,,,0.0,,,,,,,0.0,,,1860.0,19584.0,,0.0,0.0,,,0.0,,234.0,,,0.0,63.0,,0.0,,,,15292.0,,21718.0,5901.0,,0.0,,,0.0,263.0,,,103.0,,83.0,0.0,51.0,943.0,,,,,,,0.0,,,,,,,34095.0,40.0,2744.0,,,3747.0,50617.0,,77.0,77450.0,,0.0,9163.0,1650.0,0.0,1050.0,5031.0,0.0,0.0,10.0,131.0,0.0,,15035.0,,0.0,20731.0,,0.0,,,27.0,,54834.0,0.0,0.0,0.0,,0.0,,,,,12929.0,,56075.0,,,,,,,,45000.0,700.0,,,0.0,,11.0,,,0.0,,1607.0,180.0,90.0,122.0,19695.0,,,0.0,3.0,,,109.0,12351.0,,,0.0,0.0,0.0,0.0,0.0,12.0
2025-04,0.0,1060.0,0.0,,3.0,,,100.0,0.0,0.0,987.0,,0.0,66687.0,9.0,0.0,,0.0,,,,41884.0,,,0.0,487.0,0.0,0.0,5.0,266.0,,261.0,88954.0,,1691.0,,,,,0.0,,,,,,,25.0,,,155.0,13483.0,,0.0,0.0,,,0.0,,0.0,,,0.0,223.0,,0.0,,,,6000.0,,16250.0,2843.0,,0.0,,,18.0,0.0,,,0.0,,2633.0,0.0,0.0,930.0,,,,,,,27.0,,,,,,,0.0,0.0,81.0,,,1740.0,11654.0,,436.0,10207.0,,0.0,0.0,1418.0,798.0,3324.0,3475.0,0.0,4.0,0.0,45.0,3.0,,7.0,,0.0,944.0,,0.0,,,6.0,,41123.0,0.0,0.0,81.0,,369145.0,,,,,9948.0,,24990.0,,,,,,,,51000.0,0.0,,,281.0,,0.0,,,100000.0,,0.0,24.0,9.0,0.0,7493.0,,,4.0,113.0,,,132.0,739.0,,,887.0,0.0,0.0,0.0,0.0,0.0
2025-05,24.0,0.0,0.0,,10357.0,,,98.0,0.0,0.0,248.0,,0.0,42461.0,119.0,0.0,,0.0,,,,62629.0,,,0.0,1802.0,21460.0,300.0,0.0,232.0,,120.0,102600.0,,0.0,,,,,0.0,,,,,,,0.0,,,70.0,11389.0,,0.0,0.0,,,0.0,,3000.0,,,0.0,0.0,,0.0,,,,5991.0,,4016.0,148529.0,,0.0,,,0.0,0.0,,,0.0,,1541.0,0.0,0.0,0.0,,,,,,,159.0,,,,,,,0.0,0.0,257.0,,,0.0,6783.0,,0.0,1309.0,,0.0,0.0,116.0,0.0,5291.0,1590.0,0.0,0.0,0.0,37.0,7.0,,2779.0,,4770.0,15910.0,,13.0,,,2.0,,20917.0,93.0,0.0,0.0,,36020.0,,,,,47478.0,,22980.0,,,,,,,,0.0,3100.0,,,0.0,,0.0,,,0.0,,3150.0,0.0,29412.0,0.0,3566.0,,,108.0,35.0,,,169.0,1773.0,,,0.0,0.0,0.0,0.0,0.0,0.0
2025-06,0.0,0.0,0.0,,27.0,,,108.0,0.0,0.0,51.0,,3046.0,15809.0,570.0,0.0,,0.0,,,,3454.0,,,0.0,2015.0,34734.0,0.0,0.0,275584.0,,452.0,42493.0,,1998.0,,,,,0.0,,,,,,,0.0,,,40.0,351.0,,0.0,5.0,,,0.0,,0.0,,,3017.0,7952.0,,0.0,,,,1481.0,,16126.0,41314.0,,1001000.0,,,4219.0,50.0,,,0.0,,0.0,0.0,0.0,33.0,,,,,,,161.0,,,,,,,0.0,0.0,2375.0,,,0.0,19189.0,,0.0,537.0,,0.0,0.0,304.0,0.0,1005.0,9052.0,237.0,0.0,0.0,74.0,8.0,,374.0,,0.0,3453.0,,0.0,,,0.0,,12880.0,0.0,0.0,0.0,,13563.0,,,,,10034.0,,2.0,,,,,,,,0.0,1135.0,,,0.0,,0.0,,,25019.0,,0.0,0.0,1415.0,0.0,10368.0,,,0.0,1724.0,,,0.0,6897.0,,,0.0,0.0,0.0,0.0,0.0,0.0
